run_id,config,concurrency,prompt_len,gen_len,ttft_ms,itl_p50_ms,itl_p95_ms,e2e_ms,toks_per_s,ok,err
20260920T121128Z,bs16:pressure,32,6000,512,2204.2,41.27,60.65,40017.5,12.79,True,
20260920T121128Z,bs16:pressure,32,6000,512,4033.5,41.1,59.09,40590.3,12.61,True,
20260920T121128Z,bs16:pressure,32,6000,512,50291.3,41.01,55.52,75391.5,6.79,True,
20260920T121128Z,bs16:pressure,32,6000,512,52072.1,41.2,55.38,75370.9,6.79,True,
20260920T121128Z,bs16:pressure,32,6000,512,53854.4,41.2,53.81,75332.9,6.8,True,
20260920T121128Z,bs16:pressure,32,6000,512,44559.3,41.09,54.65,75157.6,6.81,True,
20260920T121128Z,bs16:pressure,32,6000,512,4832.6,41.08,60.01,40350.4,12.69,True,
20260920T121128Z,bs16:pressure,32,6000,346,4781.3,40.66,63.33,31906.8,10.84,True,
20260920T121128Z,bs16:pressure,32,6000,512,12124.7,40.97,58.19,46271.2,11.07,True,
20260920T121128Z,bs16:pressure,32,6000,512,53627.6,41.19,56.12,75106.6,6.82,True,
20260920T121128Z,bs16:pressure,32,6000,512,51699.4,41.1,53.17,75012.5,6.83,True,
20260920T121128Z,bs16:pressure,32,6000,512,6399.3,41.09,59.39,41240.5,12.41,True,
20260920T121128Z,bs16:pressure,32,6000,512,54066.4,41.11,54.91,75034.0,6.82,True,
20260920T121128Z,bs16:pressure,32,6000,512,17437.3,41.06,60.09,51598.6,9.92,True,
20260920T121128Z,bs16:pressure,32,6000,512,41092.5,41.24,55.73,74614.1,6.86,True,
20260920T121128Z,bs16:pressure,32,6000,512,45921.4,41.04,53.95,74694.2,6.85,True,
20260920T121128Z,bs16:pressure,32,6000,512,7971.9,41.1,61.02,42113.5,12.16,True,
20260920T121128Z,bs16:pressure,32,6000,512,7957.8,41.17,57.09,42089.2,12.16,True,
20260920T121128Z,bs16:pressure,32,6000,512,13460.6,41.02,57.38,47613.5,10.75,True,
20260920T121128Z,bs16:pressure,32,6000,512,45719.8,41.22,54.94,74465.6,6.88,True,
20260920T121128Z,bs16:pressure,32,6000,512,47513.2,41.13,51.67,74446.6,6.88,True,
20260920T121128Z,bs16:pressure,32,6000,512,47464.7,41.08,55.42,74402.0,6.88,True,
20260920T121128Z,bs16:pressure,32,6000,512,17725.6,41.14,55.64,68068.4,7.52,True,
20260920T121128Z,bs16:pressure,32,6000,512,9481.8,41.21,60.3,43628.0,11.74,True,
20260920T121128Z,bs16:pressure,32,6000,512,9466.3,41.02,60.02,43611.8,11.74,True,
20260920T121128Z,bs16:pressure,32,6000,512,16839.0,41.08,61.19,50996.5,10.04,True,
20260920T121128Z,bs16:pressure,32,6000,512,13040.2,41.12,60.97,47190.7,10.85,True,
20260920T121128Z,bs16:pressure,32,6000,512,14917.1,41.13,58.32,49009.8,10.45,True,
20260920T121128Z,bs16:pressure,32,6000,512,41537.7,41.3,56.02,73931.8,6.93,True,
20260920T121128Z,bs16:pressure,32,6000,512,14817.1,41.21,60.34,48944.6,10.46,True,
20260920T121128Z,bs16:pressure,32,6000,512,48866.1,41.15,54.48,73984.8,6.92,True,
20260920T121128Z,bs16:pressure,32,6000,512,10929.9,40.93,61.23,45086.0,11.36,True,
20260920T121128Z,bs16:pressure,32,6000,512,2151.4,40.94,55.11,33484.8,15.29,True,
20260920T121128Z,bs16:pressure,32,6000,512,3975.4,41.0,54.09,34012.6,15.05,True,
20260920T121128Z,bs16:pressure,32,6000,512,3932.2,41.04,51.94,33962.2,15.08,True,
20260920T121128Z,bs16:pressure,32,6000,512,3884.0,41.05,53.8,33912.2,15.1,True,
20260920T121128Z,bs16:pressure,32,6000,512,3824.2,41.33,55.47,33861.8,15.12,True,
20260920T121128Z,bs16:pressure,32,6000,512,3788.0,41.11,54.92,33814.7,15.14,True,
20260920T121128Z,bs16:pressure,32,6000,512,5557.8,40.9,52.08,33784.5,15.15,True,
20260920T121128Z,bs16:pressure,32,6000,346,5509.2,40.47,54.09,25368.0,13.64,True,
20260920T121128Z,bs16:pressure,32,6000,512,7318.6,40.94,54.14,35546.4,14.4,True,
20260920T121128Z,bs16:pressure,32,6000,512,7244.7,40.95,52.87,35486.1,14.43,True,
20260920T121128Z,bs16:pressure,32,6000,512,7229.5,41.01,55.16,35457.6,14.44,True,
20260920T121128Z,bs16:pressure,32,6000,512,7162.9,40.97,55.13,35394.0,14.47,True,
20260920T121128Z,bs16:pressure,32,6000,512,7119.5,40.98,54.03,35347.1,14.48,True,
20260920T121128Z,bs16:pressure,32,6000,512,8929.9,41.02,54.1,37147.8,13.78,True,
20260920T121128Z,bs16:pressure,32,6000,512,8866.1,40.8,54.08,37084.0,13.81,True,
20260920T121128Z,bs16:pressure,32,6000,512,10664.7,40.95,51.99,38864.6,13.17,True,
20260920T121128Z,bs16:pressure,32,6000,512,10656.0,40.93,54.08,38831.6,13.19,True,
20260920T121128Z,bs16:pressure,32,6000,512,11092.9,41.16,63.32,61328.7,8.35,True,
20260920T121128Z,bs16:pressure,32,6000,512,35034.6,41.12,65.06,67403.0,7.6,True,
20260920T121128Z,bs16:pressure,32,6000,512,36836.8,41.17,61.95,67427.1,7.59,True,
20260920T121128Z,bs16:pressure,32,6000,512,36783.9,41.12,56.46,67357.1,7.6,True,
20260920T121128Z,bs16:pressure,32,6000,499,38580.8,41.15,56.24,66818.3,7.47,True,
20260920T121128Z,bs16:pressure,32,6000,512,46445.6,41.16,57.71,67486.9,7.59,True,
20260920T121128Z,bs16:pressure,32,6000,512,38513.1,41.06,61.06,67266.8,7.61,True,
20260920T121128Z,bs16:pressure,32,6000,512,40284.9,40.94,55.48,67253.4,7.61,True,
20260920T121128Z,bs16:pressure,32,6000,512,40221.5,41.2,57.59,67184.4,7.62,True,
20260920T121128Z,bs16:pressure,32,6000,512,42033.9,40.94,57.56,67192.0,7.62,True,
20260920T121128Z,bs16:pressure,32,6000,512,41984.8,41.1,59.33,67143.5,7.63,True,
20260920T121128Z,bs16:pressure,32,6000,512,43772.0,41.05,58.45,67111.8,7.63,True,
20260920T121128Z,bs16:pressure,32,6000,512,43722.9,41.12,57.68,67061.3,7.63,True,
20260920T121128Z,bs16:pressure,32,6000,512,45524.9,41.27,57.25,67042.5,7.64,True,
20260920T121128Z,bs16:pressure,32,6000,512,45477.0,41.07,57.59,66993.7,7.64,True,
20260920T121128Z,bs16:pressure,32,6000,512,48005.4,41.3,55.0,75095.3,6.82,True,
20260920T121128Z,bs16:pressure,32,6000,512,6159.5,40.98,53.53,39359.0,13.01,True,
20260920T121128Z,bs16:pressure,32,6000,512,6134.4,41.05,53.9,39329.8,13.02,True,
20260920T121128Z,bs16:pressure,32,6000,512,7896.0,41.05,51.63,40412.3,12.67,True,
20260920T121128Z,bs16:pressure,32,6000,512,9708.3,41.25,54.39,42237.5,12.12,True,
20260920T121128Z,bs16:pressure,32,6000,512,2299.1,41.33,53.42,38495.7,13.3,True,
20260920T121128Z,bs16:pressure,32,6000,512,4099.0,41.36,55.0,39091.8,13.1,True,
20260920T121128Z,bs16:pressure,32,6000,512,53715.6,40.97,54.35,74878.8,6.84,True,
20260920T121128Z,bs16:pressure,32,6000,512,53142.8,41.34,51.85,74775.8,6.85,True,
20260920T121128Z,bs16:pressure,32,6000,512,13170.5,41.16,54.8,45701.6,11.2,True,
20260920T121128Z,bs16:pressure,32,6000,512,14980.9,41.31,54.76,47504.2,10.78,True,
20260920T121128Z,bs16:pressure,32,6000,512,16797.0,40.82,55.06,59157.3,8.65,True,
20260920T121128Z,bs16:pressure,32,6000,512,7478.2,41.09,53.29,39998.5,12.8,True,
20260920T121128Z,bs16:pressure,32,6000,512,43644.9,41.29,55.05,74364.4,6.89,True,
20260920T121128Z,bs16:pressure,32,6000,512,11055.3,41.05,54.08,43592.8,11.75,True,
20260920T121128Z,bs16:pressure,32,6000,512,43547.3,41.25,55.41,74265.3,6.89,True,
20260920T121128Z,bs16:pressure,32,6000,512,50906.0,41.11,54.94,74363.5,6.89,True,
20260920T121128Z,bs16:pressure,32,6000,512,9059.1,41.26,54.6,41588.1,12.31,True,
20260920T121128Z,bs16:pressure,32,6000,512,10858.1,41.26,54.59,43397.1,11.8,True,
20260920T121128Z,bs16:pressure,32,6000,512,45198.3,41.23,55.13,74104.9,6.91,True,
20260920T121128Z,bs16:pressure,32,6000,512,45129.8,41.33,53.21,74033.4,6.92,True,
20260920T121128Z,bs16:pressure,32,6000,512,50659.3,41.21,54.39,74116.0,6.91,True,
20260920T121128Z,bs16:pressure,32,6000,512,48751.8,41.09,54.35,74027.9,6.92,True,
20260920T121128Z,bs16:pressure,32,6000,512,12468.5,41.05,51.87,44978.9,11.38,True,
20260920T121128Z,bs16:pressure,32,6000,512,48653.4,41.14,54.26,73932.2,6.93,True,
20260920T121128Z,bs16:pressure,32,6000,512,52314.2,41.18,51.27,73949.1,6.92,True,
20260920T121128Z,bs16:pressure,32,6000,512,12322.8,41.31,54.43,44851.6,11.42,True,
20260920T121128Z,bs16:pressure,32,6000,512,14130.7,41.09,54.65,46650.1,10.98,True,
20260920T121128Z,bs16:pressure,32,6000,512,15946.8,41.35,54.92,48453.4,10.57,True,
20260920T121128Z,bs16:pressure,32,6000,512,16670.8,41.09,54.97,69029.8,7.42,True,
20260920T121128Z,bs16:pressure,32,6000,512,46503.9,41.21,54.82,73592.9,6.96,True,
20260920T121128Z,bs16:pressure,32,6000,512,40884.7,41.36,55.4,73419.7,6.97,True,
20260920T121128Z,bs16:pressure,32,6000,512,1084.4,41.01,54.88,36232.3,14.13,True,
20260920T121128Z,bs16:pressure,32,6000,512,2200.0,41.02,54.61,36881.0,13.88,True,
20260920T121128Z,bs16:pressure,32,6000,512,4000.6,40.84,55.58,38028.6,13.46,True,
20260920T121128Z,bs16:pressure,32,6000,512,5827.0,40.82,53.26,38033.5,13.46,True,
20260920T121128Z,bs16:pressure,32,6000,512,5776.2,40.87,57.0,37971.3,13.48,True,
20260920T121128Z,bs16:pressure,32,6000,512,7531.7,40.92,56.22,39084.4,13.1,True,
20260920T121128Z,bs16:pressure,32,6000,512,7454.7,40.93,52.68,38997.5,13.13,True,
20260920T121128Z,bs16:pressure,32,6000,512,7404.4,40.97,52.89,38946.8,13.15,True,
20260920T121128Z,bs16:pressure,32,6000,512,9234.8,41.06,53.61,40787.2,12.55,True,
20260920T121128Z,bs16:pressure,32,6000,512,9182.3,40.96,55.13,40735.5,12.57,True,
20260920T121128Z,bs16:pressure,32,6000,512,9140.8,40.85,52.45,40685.9,12.58,True,
20260920T121128Z,bs16:pressure,32,6000,512,10929.6,40.94,50.46,42471.6,12.06,True,
20260920T121128Z,bs16:pressure,32,6000,512,10881.5,40.93,54.09,42421.7,12.07,True,
20260920T121128Z,bs16:pressure,32,6000,512,12691.0,41.04,53.98,44224.0,11.58,True,
20260920T121128Z,bs16:pressure,32,6000,512,12655.1,40.9,54.39,44203.8,11.58,True,
20260920T121128Z,bs16:pressure,32,6000,512,14466.9,40.93,52.85,46005.1,11.13,True,
20260920T121128Z,bs16:pressure,32,6000,512,14404.3,40.83,54.66,56557.5,9.05,True,
20260920T121128Z,bs16:pressure,32,6000,512,14864.0,41.17,55.36,67255.8,7.61,True,
