run_id,config,concurrency,prompt_len,gen_len,ttft_ms,itl_p50_ms,itl_p95_ms,e2e_ms,toks_per_s,ok,err
20260919T153254Z,p512/g128/c1,1,512,128,461.8,32.2,80.53,4514.3,28.35,True,
20260919T153254Z,p512/g128/c1,1,512,128,639.4,32.65,96.08,4779.3,26.78,True,
20260919T153254Z,p512/g128/c8,8,512,128,364.6,33.52,103.79,4664.6,27.44,True,
20260919T153254Z,p512/g128/c8,8,512,128,673.2,33.15,97.36,4911.8,26.06,True,
20260919T153254Z,p512/g128/c8,8,512,128,788.2,33.05,102.04,5088.4,25.16,True,
20260919T153254Z,p512/g128/c8,8,512,128,722.3,33.22,101.0,5039.3,25.4,True,
20260919T153254Z,p512/g128/c8,8,512,128,653.9,33.31,99.87,4890.7,26.17,True,
20260919T153254Z,p512/g128/c8,8,512,128,744.2,32.96,92.25,4958.4,25.81,True,
20260919T153254Z,p512/g128/c8,8,512,128,721.9,33.22,96.98,4954.7,25.83,True,
20260919T153254Z,p512/g128/c8,8,512,128,721.3,33.06,91.72,4954.4,25.84,True,
20260919T153254Z,p512/g128/c8,8,512,128,663.6,32.75,94.02,4898.2,26.13,True,
20260919T153254Z,p512/g128/c8,8,512,128,858.0,32.8,98.5,5082.0,25.19,True,
20260919T153254Z,p512/g128/c8,8,512,128,780.3,33.15,97.4,5018.3,25.51,True,
20260919T153254Z,p512/g128/c8,8,512,128,716.5,33.11,96.83,4943.4,25.89,True,
20260919T153254Z,p512/g128/c8,8,512,128,708.1,33.2,95.49,4932.0,25.95,True,
20260919T153254Z,p512/g128/c8,8,512,128,694.6,33.14,92.75,4929.4,25.97,True,
20260919T153254Z,p512/g128/c8,8,512,128,742.9,33.08,95.63,5062.6,25.28,True,
20260919T153254Z,p512/g128/c8,8,512,128,695.4,32.92,92.6,5012.2,25.54,True,
20260919T153254Z,p512/g128/c32,32,512,128,357.0,0.01,139.71,4703.1,27.22,True,
20260919T153254Z,p512/g128/c32,32,512,128,681.4,0.01,134.94,4991.3,25.64,True,
20260919T153254Z,p512/g128/c32,32,512,128,813.5,0.01,170.83,5231.7,24.47,True,
20260919T153254Z,p512/g128/c32,32,512,128,749.2,0.01,183.72,5131.5,24.94,True,
20260919T153254Z,p512/g128/c32,32,512,128,700.5,0.01,193.42,5084.0,25.18,True,
20260919T153254Z,p512/g128/c32,32,512,128,680.8,0.01,203.42,5034.2,25.43,True,
20260919T153254Z,p512/g128/c32,32,512,128,645.8,0.01,143.41,5030.3,25.45,True,
20260919T153254Z,p512/g128/c32,32,512,128,783.2,0.01,192.88,5408.3,23.67,True,
20260919T153254Z,p512/g128/c32,32,512,128,829.1,0.01,193.8,5548.0,23.07,True,
20260919T153254Z,p512/g128/c32,32,512,128,779.7,0.01,254.81,5116.3,25.02,True,
20260919T153254Z,p512/g128/c32,32,512,128,729.4,10.16,123.44,4987.5,25.66,True,
20260919T153254Z,p512/g128/c32,32,512,128,686.8,0.01,190.19,5028.5,25.45,True,
20260919T153254Z,p512/g128/c32,32,512,128,667.6,0.01,124.35,4970.6,25.75,True,
20260919T153254Z,p512/g128/c32,32,512,128,725.9,0.01,218.07,5075.7,25.22,True,
20260919T153254Z,p512/g128/c32,32,512,128,706.5,0.01,204.93,5097.8,25.11,True,
20260919T153254Z,p512/g128/c32,32,512,128,695.0,0.01,217.85,4985.0,25.68,True,
20260919T153254Z,p512/g128/c32,32,512,128,658.4,0.01,107.33,4958.9,25.81,True,
20260919T153254Z,p512/g128/c32,32,512,128,757.6,0.01,201.7,5190.7,24.66,True,
20260919T153254Z,p512/g128/c32,32,512,128,736.2,0.01,184.8,5048.5,25.35,True,
20260919T153254Z,p512/g128/c32,32,512,128,803.9,0.01,191.67,5183.9,24.69,True,
20260919T153254Z,p512/g128/c32,32,512,128,754.4,0.01,342.21,5295.1,24.17,True,
20260919T153254Z,p512/g128/c32,32,512,128,704.3,9.04,130.63,4964.1,25.79,True,
20260919T153254Z,p512/g128/c32,32,512,128,1006.2,0.01,183.99,5163.6,24.79,True,
20260919T153254Z,p512/g128/c32,32,512,128,756.4,0.01,188.76,5220.5,24.52,True,
20260919T153254Z,p512/g128/c32,32,512,128,699.9,0.01,178.84,5119.4,25.0,True,
20260919T153254Z,p512/g128/c32,32,512,128,736.9,0.01,210.29,5126.8,24.97,True,
20260919T153254Z,p512/g128/c32,32,512,128,677.1,0.01,147.46,5062.8,25.28,True,
20260919T153254Z,p512/g128/c32,32,512,128,692.2,0.01,198.25,5011.8,25.54,True,
20260919T153254Z,p512/g128/c32,32,512,128,2024.8,20.34,111.1,6120.6,20.91,True,
20260919T153254Z,p512/g128/c32,32,512,128,2020.0,0.01,109.39,6111.0,20.95,True,
20260919T153254Z,p512/g128/c32,32,512,128,679.3,0.01,303.91,5257.8,24.34,True,
20260919T153254Z,p512/g128/c32,32,512,128,744.2,11.78,135.29,5109.3,25.05,True,
20260919T153254Z,p512/g128/c32,32,512,128,845.1,0.01,113.77,5252.5,24.37,True,
20260919T153254Z,p512/g128/c32,32,512,128,891.7,0.01,139.35,5243.1,24.41,True,
20260919T153254Z,p512/g128/c32,32,512,128,818.8,0.01,113.86,5336.4,23.99,True,
20260919T153254Z,p512/g128/c32,32,512,128,814.8,0.01,125.03,5610.7,22.81,True,
20260919T153254Z,p512/g128/c32,32,512,128,1042.1,0.01,137.45,5594.8,22.88,True,
20260919T153254Z,p512/g128/c32,32,512,128,995.4,0.01,138.34,5547.7,23.07,True,
20260919T153254Z,p512/g128/c32,32,512,128,942.1,0.01,159.28,5227.6,24.49,True,
20260919T153254Z,p512/g128/c32,32,512,128,1776.6,0.01,160.7,5200.7,24.61,True,
20260919T153254Z,p512/g128/c32,32,512,128,1722.7,0.01,147.81,5107.8,25.06,True,
20260919T153254Z,p512/g128/c32,32,512,128,1317.9,0.01,171.53,5351.1,23.92,True,
20260919T153254Z,p512/g128/c32,32,512,128,1265.5,0.01,162.05,5251.2,24.38,True,
20260919T153254Z,p512/g128/c32,32,512,128,1221.1,0.01,202.66,5411.8,23.65,True,
20260919T153254Z,p512/g128/c32,32,512,128,710.2,0.01,142.07,5035.0,25.42,True,
20260919T153254Z,p512/g128/c32,32,512,128,798.2,0.01,123.0,5140.9,24.9,True,
20260919T153254Z,p512/g128/c32,32,512,128,788.3,8.24,111.39,5055.5,25.32,True,
20260919T153254Z,p512/g128/c32,32,512,128,773.5,0.01,153.12,5366.5,23.85,True,
20260919T153254Z,p512/g128/c32,32,512,128,753.8,0.01,172.44,5356.7,23.9,True,
20260919T153254Z,p512/g128/c32,32,512,128,8256.2,0.01,297.9,10881.9,11.76,True,
20260919T153254Z,p512/g128/c32,32,512,128,1476.7,0.01,187.97,5494.1,23.3,True,
20260919T153254Z,p512/g128/c32,32,512,128,920.9,0.01,155.32,5331.7,24.01,True,
20260919T153254Z,p512/g128/c32,32,512,128,870.6,0.01,154.64,5152.1,24.84,True,
20260919T153254Z,p512/g128/c32,32,512,128,828.3,4.7,128.69,5267.0,24.3,True,
20260919T153254Z,p512/g128/c32,32,512,128,784.1,16.79,121.48,5170.6,24.76,True,
20260919T153254Z,p512/g128/c32,32,512,128,2076.1,21.52,114.71,6383.0,20.05,True,
20260919T153254Z,p512/g128/c32,32,512,128,2985.7,0.01,121.05,7270.3,17.61,True,
20260919T153254Z,p512/g128/c32,32,512,128,1038.7,0.01,125.36,5544.6,23.09,True,
20260919T153254Z,p512/g128/c32,32,512,128,4266.5,31.63,96.43,8225.8,15.56,True,
20260919T153254Z,p512/g128/c32,32,512,128,939.6,0.01,156.35,5178.5,24.72,True,
20260919T153254Z,p512/g128/c32,32,512,128,888.9,0.01,158.03,5161.3,24.8,True,
20260919T153254Z,p512/g128/c32,32,512,128,963.5,0.01,154.32,5344.4,23.95,True,
20260919T153254Z,p512/g128/c32,32,512,128,980.2,0.01,238.53,5389.3,23.75,True,
20260919T153254Z,p512/g128/c32,32,512,128,926.2,0.01,143.12,5322.3,24.05,True,
20260919T153254Z,p2048/g128/c1,1,2048,128,405.9,32.51,89.9,4552.7,28.12,True,
20260919T153254Z,p2048/g128/c1,1,2048,128,2924.1,32.63,101.02,7071.8,18.1,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,397.3,33.39,98.37,4717.3,27.13,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,791.6,33.6,99.93,5090.0,25.15,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,761.7,33.54,96.45,5096.1,25.12,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,710.1,33.39,97.82,5044.4,25.37,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,774.4,33.92,94.63,5105.3,25.07,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,844.2,33.76,96.67,5169.3,24.76,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,714.9,33.88,95.28,5024.0,25.48,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,737.3,33.53,98.32,5042.4,25.38,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,747.0,32.88,98.24,5095.1,25.12,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,753.1,32.98,101.86,5103.6,25.08,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,799.7,33.73,93.78,5094.8,25.12,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,750.1,33.69,91.04,5080.3,25.2,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,769.4,33.71,95.44,5117.7,25.01,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,780.7,33.4,93.19,5110.6,25.05,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,804.7,33.36,96.5,5130.0,24.95,True,
20260919T153254Z,p2048/g128/c8,8,2048,128,792.7,33.52,98.07,5110.6,25.05,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,393.9,0.01,137.41,5242.2,24.42,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,753.2,0.01,172.89,5645.1,22.67,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,864.0,0.01,195.02,5961.2,21.47,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,723.2,0.01,149.69,5620.3,22.77,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,815.4,0.01,186.93,5842.1,21.91,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,789.6,0.01,304.43,5703.1,22.44,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,750.8,0.01,305.78,5779.2,22.15,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,885.1,0.01,225.38,5907.6,21.67,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,835.8,0.01,233.23,5679.6,22.54,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,1309.9,0.01,283.25,5678.6,22.54,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,767.8,0.01,317.15,5984.2,21.39,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,850.9,0.01,327.5,5733.5,22.32,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,746.0,0.01,234.72,5732.6,22.33,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,815.3,0.01,261.47,5722.8,22.37,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,804.9,0.01,182.34,5776.6,22.16,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,848.5,0.01,313.24,5832.3,21.95,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,753.0,0.01,157.54,5677.6,22.54,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,800.9,0.01,153.87,5721.0,22.37,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,860.6,0.01,155.76,5671.3,22.57,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,825.7,0.01,162.14,5689.9,22.5,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,803.7,0.01,201.68,5583.2,22.93,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,874.4,0.01,212.76,5613.1,22.8,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,1481.1,0.01,203.15,5575.9,22.96,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,858.9,0.01,220.08,5730.3,22.34,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,809.3,3.58,145.66,5578.7,22.94,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,848.1,0.01,199.56,5548.9,23.07,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,982.6,0.01,218.89,5606.4,22.83,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,1285.5,0.01,173.44,5652.6,22.64,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,933.2,0.01,192.53,5602.7,22.85,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,882.8,0.01,152.69,5552.2,23.05,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,1179.6,0.01,292.7,5582.6,22.93,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,894.9,0.01,185.88,5480.3,23.36,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,705.7,0.01,200.01,5936.8,21.56,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,745.8,0.01,144.72,5676.2,22.55,True,
20260919T153254Z,p2048/g128/c32,32,2048,128,867.1,0.01,306.59,5971.7,21.43,True,
