run_id,config,concurrency,prompt_len,gen_len,ttft_ms,itl_p50_ms,itl_p95_ms,e2e_ms,toks_per_s,ok,err
20260920T125307Z,bs32:pressure,32,6000,512,48513.5,40.79,60.75,69618.0,7.35,True,
20260920T125307Z,bs32:pressure,32,6000,512,2086.8,40.99,62.14,38943.2,13.15,True,
20260920T125307Z,bs32:pressure,32,6000,512,3926.6,40.85,63.5,39763.9,12.88,True,
20260920T125307Z,bs32:pressure,32,6000,512,5742.5,41.01,60.7,39713.8,12.89,True,
20260920T125307Z,bs32:pressure,32,6000,512,5691.8,40.86,62.71,39663.5,12.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,7544.1,40.9,63.59,40629.4,12.6,True,
20260920T125307Z,bs32:pressure,32,6000,512,7488.3,40.99,62.42,40576.3,12.62,True,
20260920T125307Z,bs32:pressure,32,6000,512,9306.0,41.03,59.78,42367.7,12.08,True,
20260920T125307Z,bs32:pressure,32,6000,512,9255.4,41.0,61.71,42321.4,12.1,True,
20260920T125307Z,bs32:pressure,32,6000,512,10917.7,40.99,61.88,44146.3,11.6,True,
20260920T125307Z,bs32:pressure,32,6000,512,10867.6,40.97,61.78,44076.8,11.62,True,
20260920T125307Z,bs32:pressure,32,6000,512,12665.2,40.83,61.44,45903.7,11.15,True,
20260920T125307Z,bs32:pressure,32,6000,512,12617.9,41.08,60.54,45856.9,11.17,True,
20260920T125307Z,bs32:pressure,32,6000,512,14430.8,40.89,62.51,47631.3,10.75,True,
20260920T125307Z,bs32:pressure,32,6000,512,14384.8,40.87,61.71,47589.2,10.76,True,
20260920T125307Z,bs32:pressure,32,6000,512,16161.5,41.01,60.77,49526.7,10.34,True,
20260920T125307Z,bs32:pressure,32,6000,512,16132.8,40.9,62.27,49483.8,10.35,True,
20260920T125307Z,bs32:pressure,32,6000,512,17549.5,40.64,74.57,59726.4,8.57,True,
20260920T125307Z,bs32:pressure,32,6000,512,17497.9,40.98,72.09,70384.9,7.27,True,
20260920T125307Z,bs32:pressure,32,6000,512,41786.8,41.47,68.22,74319.4,6.89,True,
20260920T125307Z,bs32:pressure,32,6000,512,43596.3,41.53,68.22,74308.1,6.89,True,
20260920T125307Z,bs32:pressure,32,6000,512,43514.1,41.24,71.25,74222.7,6.9,True,
20260920T125307Z,bs32:pressure,32,6000,499,45336.8,41.28,65.87,73699.6,6.77,True,
20260920T125307Z,bs32:pressure,32,6000,512,45307.1,41.13,67.47,74180.3,6.9,True,
20260920T125307Z,bs32:pressure,32,6000,512,52658.4,41.43,62.17,74297.3,6.89,True,
20260920T125307Z,bs32:pressure,32,6000,512,53109.4,41.04,63.81,74260.0,6.89,True,
20260920T125307Z,bs32:pressure,32,6000,512,50692.1,41.23,61.05,74138.9,6.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,46936.0,41.16,65.07,74018.0,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,46886.0,41.26,65.0,73967.7,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,48834.6,41.19,62.83,73953.9,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,48784.5,41.37,63.59,73916.2,6.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,50462.5,41.37,62.8,73903.4,6.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,52263.5,41.32,63.06,73897.4,6.93,True,
20260920T125307Z,bs32:pressure,32,6000,512,2191.2,41.07,73.72,39074.1,13.1,True,
20260920T125307Z,bs32:pressure,32,6000,512,3981.4,40.85,79.7,39649.9,12.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,5792.5,40.75,77.1,39643.4,12.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,5750.7,41.03,76.32,39617.2,12.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,7532.7,40.9,78.12,40792.5,12.55,True,
20260920T125307Z,bs32:pressure,32,6000,512,7482.6,41.16,75.06,40729.7,12.57,True,
20260920T125307Z,bs32:pressure,32,6000,512,9362.6,40.94,72.9,42683.6,12.0,True,
20260920T125307Z,bs32:pressure,32,6000,512,9310.9,40.89,72.9,42631.0,12.01,True,
20260920T125307Z,bs32:pressure,32,6000,512,10999.5,41.16,73.98,44219.0,11.58,True,
20260920T125307Z,bs32:pressure,32,6000,512,10974.5,41.04,78.65,44184.2,11.59,True,
20260920T125307Z,bs32:pressure,32,6000,512,12762.1,41.24,72.9,45973.0,11.14,True,
20260920T125307Z,bs32:pressure,32,6000,512,12713.6,41.21,71.0,45926.2,11.15,True,
20260920T125307Z,bs32:pressure,32,6000,512,14511.1,41.0,72.82,47755.0,10.72,True,
20260920T125307Z,bs32:pressure,32,6000,512,14454.3,41.08,74.65,47703.4,10.73,True,
20260920T125307Z,bs32:pressure,32,6000,512,16264.5,41.17,75.71,49539.3,10.34,True,
20260920T125307Z,bs32:pressure,32,6000,512,16219.1,40.97,72.3,49489.1,10.35,True,
20260920T125307Z,bs32:pressure,32,6000,512,17652.6,40.83,76.25,59854.7,8.55,True,
20260920T125307Z,bs32:pressure,32,6000,512,17590.8,41.25,68.61,70491.0,7.26,True,
20260920T125307Z,bs32:pressure,32,6000,512,42076.8,41.26,57.01,74365.9,6.88,True,
20260920T125307Z,bs32:pressure,32,6000,512,43669.3,41.2,57.89,74377.3,6.88,True,
20260920T125307Z,bs32:pressure,32,6000,512,53386.2,41.18,55.72,74538.9,6.87,True,
20260920T125307Z,bs32:pressure,32,6000,512,52901.0,41.09,56.45,74486.6,6.87,True,
20260920T125307Z,bs32:pressure,32,6000,458,50945.9,41.34,56.83,72174.2,6.35,True,
20260920T125307Z,bs32:pressure,32,6000,512,49089.6,41.2,57.67,74304.8,6.89,True,
20260920T125307Z,bs32:pressure,32,6000,512,49039.7,41.23,57.32,74255.2,6.9,True,
20260920T125307Z,bs32:pressure,32,6000,512,43367.2,41.26,57.31,74075.7,6.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,45196.3,41.15,57.6,74080.2,6.91,True,
20260920T125307Z,bs32:pressure,32,6000,512,45124.9,41.41,58.04,74027.9,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,46953.4,41.22,57.09,74017.9,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,46904.6,41.23,54.42,73968.3,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,50527.0,41.09,55.52,73956.8,6.92,True,
20260920T125307Z,bs32:pressure,32,6000,512,52327.5,41.17,55.11,73945.6,6.92,True,
