run_id,config,concurrency,prompt_len,gen_len,ttft_ms,itl_p50_ms,itl_p95_ms,e2e_ms,toks_per_s,ok,err
20260919T165909Z,on-16384:base:decode,4,512,256,1344.9,32.73,95.89,9599.6,26.67,True,
20260919T165909Z,on-16384:base:decode,4,512,256,1293.7,32.67,96.81,9520.4,26.89,True,
20260919T165909Z,on-16384:base:decode,4,512,256,1243.8,32.44,98.51,9511.2,26.92,True,
20260919T165909Z,on-16384:base:decode,4,512,256,1193.7,32.64,95.33,9430.6,27.15,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,2487.6,32.69,99.37,10859.0,23.57,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,2486.9,32.48,98.49,10814.8,23.67,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,2486.7,32.9,99.2,10834.4,23.63,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,2486.6,32.75,98.06,10817.7,23.66,True,
20260919T165909Z,on-16384:mixed:hog,5,8192,64,4489.4,34.21,94.52,6472.8,9.89,True,
20260919T165909Z,on-16384:base:decode,4,512,256,705.6,32.65,90.74,9098.4,28.14,True,
20260919T165909Z,on-16384:base:decode,4,512,256,703.6,32.62,96.45,9108.3,28.11,True,
20260919T165909Z,on-16384:base:decode,4,512,256,799.3,32.29,93.17,9200.1,27.83,True,
20260919T165909Z,on-16384:base:decode,4,512,256,789.1,32.27,97.47,9174.6,27.9,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,770.6,32.88,95.04,9203.1,27.82,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,769.8,32.86,94.2,9168.1,27.92,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,769.6,32.7,94.68,9171.6,27.91,True,
20260919T165909Z,on-16384:mixed:decode,5,512,256,769.3,32.93,97.3,9184.6,27.87,True,
20260919T165909Z,on-16384:mixed:hog,5,8192,64,1326.9,33.74,92.44,3458.8,18.5,True,
